job_id,office,position_title,date,year,listing_type,umap_x,umap_y,cluster
MEM-163-19,,Intern,2019-04-01,2019,internship,5.7929096,13.491742,8
MEM-162-19,Congresswoman Sylvia R. Garcia (TX-29),Legislative Intern,2019-04-01,2019,internship,6.5668488,-0.15292686,37
MEM-161-19,Congressman Sean Patrick Maloney (NY-18),Summer 2019 Intern,2019-04-01,2019,internship,6.446078,1.9114908,-1
MEM-181-22,Congressman Scott DesJarlais (TN-04),Summer Intern,2022-04-04,2022,internship,6.608197,2.339104,41
MEM-178-22,Congresswoman Lois Frankel (FL-21),Intern,2022-04-04,2022,internship,4.683279,8.223339,18
MEM-107-21,Congressman Steve Cohen (TN-09),Summer 2021 Intern,2021-04-05,2021,internship,0.33940303,7.1354933,12
MEM-098-21,Congressman Charlie Crist (FL-13),Intern (Full Time or Part Time),2021-04-05,2021,internship,9.262052,-0.67603403,24
MEM-097-21,Congresswoman Lois Frankel (FL-21),Summer 2021 Intern,2021-04-05,2021,internship,4.7096133,8.2145,18
MEM-134-20,,Congressional Intern,2020-04-06,2020,internship,8.9874,3.862839,-1
MEM-201-22,Congressman Kweisi Mfume (MD-07),Summer Intern,2022-04-11,2022,internship,6.562726,3.3684409,-1
MEM-198-22,,"Full-Time Intern, Summer 2022",2022-04-11,2022,internship,11.714826,9.348829,2
MEM-190-22,Congressman Gregory W. Meeks (NY-5),Legislative and Press/Digital Intern,2022-04-11,2022,internship,3.5975401,4.5057425,-1
MEM-188-22,Congressman Conor Lamb (PA-17),Congressional Intern,2022-04-11,2022,internship,2.0876648,3.5467052,26
MEM-114-21,,Summer Intern,2021-04-12,2021,internship,11.710476,9.346793,2
MEM-109-21,Congresswoman Julia Brownley (CA-26),Virtual Press Intern,2021-04-12,2021,internship,13.635597,20.01021,23
MEM-138-20,,Law Student Intern,2020-04-13,2020,internship,9.08361,10.705897,3
MEM-215-22,,Communications Fellow,2022-04-18,2022,internship,12.920956,19.898054,-1
MEM-210-22,,Summer Intern,2022-04-18,2022,internship,9.029463,3.886201,-1
MEM-207-22,Congressman Matt Rosendale (MT-At Large),Summer Intern,2022-04-18,2022,internship,8.427817,2.5487392,-1
MEM-121-21,Congresswoman Katie Porter (CA-45),Press Intern,2021-04-19,2021,internship,12.370029,18.95752,-1
MEM-120-21,Congresswoman Katie Porter (CA-45),Legislative Intern,2021-04-19,2021,internship,6.2815385,5.113522,-1
MEM-141-20,,Press Intern,2020-04-20,2020,internship,14.729303,19.22031,-1
MEM-189-19,,Press Intern,2019-04-22,2019,internship,13.769555,19.767307,-1
MEM-187-19,,Operations Intern,2019-04-22,2019,internship,10.566834,3.9397163,-1
MEM-182-19,,Digital Media Fellow,2019-04-22,2019,internship,12.839282,20.074461,-1
MEM-179-19,,Spring/Summer 2019 Intern,2019-04-22,2019,internship,6.3786235,1.8775015,-1
MEM-178-19,,Communications Intern,2019-04-22,2019,internship,12.883679,18.128653,-1
MEM-177-19,Representative Sean Patrick Maloney (NY-18),Press Intern,2019-04-22,2019,internship,13.374992,19.571926,22
MEM-220-22,Congressman David Trone (MD-06),Press/Digital Fellow,2022-04-25,2022,internship,12.923861,20.077282,-1
MEM-131-21,,Digital Intern,2021-04-26,2021,internship,11.969932,18.921625,-1
MEM-130-21,,Press Intern,2021-04-26,2021,internship,14.001711,19.354454,-1
MEM-129-21,Congressman Matt Cartwright (PA-08),Communications Fellow,2021-04-26,2021,internship,12.962966,19.977013,-1
MEM-125-21,Congresswoman Grace Meng (NY-06),Intern,2021-04-26,2021,internship,6.52894,2.68716,-1
MEM-143-20,,Legislative or Press Intern,2020-04-27,2020,internship,5.7791023,13.490728,8
MEM-191-19,,Law Student Intern,2019-04-29,2019,internship,9.076844,10.713146,3
MEM-233-22,,"Legislative, Press/Digital Interns",2022-05-02,2022,internship,5.787409,13.493959,8
MEM-202-19,Congresswoman Eleanor Holmes Norton (DC-AT),Summer Intern,2019-05-06,2019,internship,7.4093447,3.6615078,-1
MEM-201-19,Congressman Brad Sherman (CA-30),Intern,2019-05-06,2019,internship,5.6501904,0.8802521,-1
MEM-250-22,Congressman Dan Kildee (MI-05),Congressional Intern,2022-05-09,2022,internship,8.501386,3.442434,-1
MEM-249-22,Congressman Dan Kildee (MI-05),Press/Digital Internship,2022-05-09,2022,internship,12.525894,19.758146,21
MEM-247-22,Congressman Salud Carbajal (CA-24),Digital/Press Intern,2022-05-09,2022,internship,12.688488,19.570202,21
MEM-235-22,Congresswoman Yvette D. Clarke (NY-09),Summer 2022 Intern,2022-05-09,2022,internship,5.838312,3.1089704,-1
MEM-150-21,,Digital Intern,2021-05-10,2021,internship,10.9443035,21.32854,-1
MEM-147-21,,Intern,2021-05-10,2021,internship,9.042947,10.224426,-1
MEM-135-21,Congressman Jamaal Bowman (NY-16),Press/Digital Fellow,2021-05-03,2021,internship,12.80025,19.957634,-1
MEM-134-21,,Press Intern,2021-05-03,2021,internship,13.69844,19.419447,-1
MEM-133-21,,Digital Intern,2021-05-03,2021,internship,11.220417,21.040678,-1
MEM-252-22,,Fall 2022 Legal Internship,2022-05-16,2022,internship,9.1830225,10.812923,3
MEM-160-21,,Financial Services Fellow,2021-05-17,2021,internship,7.6137137,10.352036,-1
MEM-157-21,,Legislative or Press Intern,2021-05-17,2021,internship,5.8019614,13.512143,8
MEM-153-21,,Fall Intern,2021-05-17,2021,internship,10.062244,8.357025,-1
MEM-152-21,,Law Clerk,2021-05-17,2021,internship,8.030143,11.503086,1
MEM-149-20,Congressman Charlie Crist (FL-13),Intern,2020-05-18,2020,internship,9.24026,-0.70329124,24
MEM-222-19,,Fall 2019 Intern,2019-05-20,2019,internship,8.619734,1.434347,35
MEM-219-19,Congressman Charlie Crist (FL-13),Intern,2019-05-20,2019,internship,9.276007,-0.6715343,24
MEM-266-22,Congresswoman Katie Porter (CA-45),Press Intern,2022-05-23,2022,internship,12.350122,18.99816,-1
MEM-264-22,Congressman Austin Scott (GA-08),Fall 2022 Intern,2022-05-23,2022,internship,7.867212,3.8452654,-1
MEM-161-21,,Financial Services Fellow,2021-05-24,2021,internship,7.6159606,10.349742,-1
MEM-150-20,Congresswoman Katie Porter (CA-45),DC Office Intern,2020-05-26,2020,internship,6.3673916,5.1771383,-1
MEM-158-20,,Intern,2020-06-01,2020,internship,9.032601,10.212586,-1
MEM-153-20,Congressman Andy Harris (MD-01),Fall 2020 Congressional Intern,2020-06-01,2020,internship,8.48351,3.7231975,-1
MEM-227-19,Congressman Dwight Evans (PA-03),Fall 2019 Intern,2019-06-03,2019,internship,3.0335019,1.6194496,-1
MEM-226-19,,Legislative and Press Intern,2019-06-03,2019,internship,5.7947726,13.4954405,8
MEM-225-19,Congressman Jason Smith (MO-08),Intern,2019-06-03,2019,internship,5.2295537,-0.45770985,35
MEM-277-22,Congressman Doug LaMalfa (CA-01),Fall 2022 Intern,2022-06-06,2022,internship,5.590607,5.172108,13
MEM-276-22,,Fall 2022 Intern,2022-06-06,2022,internship,10.414124,8.028476,6
MEM-179-21,Congressman Rob Wittman (VA-01),Paid Intern,2021-06-07,2021,internship,12.97281,0.8489909,17
MEM-176-21,Congressman Ro Khanna (CA-17),Fall 2021 Intern,2021-06-07,2021,internship,11.871363,18.338432,-1
MEM-163-20,Congressman Harris (MD-01),Fall 2020 Intern,2020-06-08,2020,internship,8.222051,3.843935,-1
MEM-161-20,,Full-Time Intern,2020-06-08,2020,internship,-0.97843224,0.14486709,-1
MEM-160-20,Congressman Ron Kind (WI-03),Paid Legislative Fellow,2020-06-08,2020,internship,8.287997,10.227185,-1
MEM-241-19,,Full-Time Paid Intern,2019-06-10,2019,internship,9.737987,7.774843,5
MEM-240-19,Congressman Frank Lucas (OK-3),Paid Intern (Fall 2019),2019-06-10,2019,internship,7.3974504,-1.206453,-1
MEM-237-19,,Communications Intern,2019-06-10,2019,internship,12.894713,18.147364,-1
MEM-236-19,Congressman Rob Wittman (VA-01),Fall 2019 Intern,2019-06-10,2019,internship,12.9657135,0.8551081,17
MEM-234-19,Congresswoman Gwen Moore (WI-04),Press Intern,2019-06-10,2019,internship,-3.7263365,14.087052,23
MEM-233-19,Congressman John Garamendi (CA-03),Intern,2019-06-10,2019,internship,6.9009137,-3.5867136,37
MEM-231-19,,Fall 2019 Intern,2019-06-10,2019,internship,8.067831,8.2558155,-1
MEM-288-22,Congressman Chris Pappas (NH-01),Fall Intern,2022-06-13,2022,internship,8.427618,4.1597977,-1
MEM-286-22,Representative Andy Harris (MD-01),Fall Intern,2022-06-13,2022,internship,5.865881,3.9795036,-1
MEM-285-22,Congressman Matt Cartwright (PA-08),Legislative Intern,2022-06-13,2022,internship,3.2051146,3.543789,-1
MEM-282-22,Representative Scott Fitzgerald (WI-05),Fall Intern,2022-06-13,2022,internship,5.8611336,3.991462,-1
MEM-280-22,,Full-Time Intern,2022-06-13,2022,internship,1.5297331,2.4026067,-1
MEM-189-21,Congresswoman Marilyn Strickland (WA-10),Fall Intern,2021-06-14,2021,internship,7.7769327,5.360053,-1
MEM-188-21,Representative Marilyn Strickland (WA-10),Legislative Intern,2021-06-14,2021,internship,8.038291,6.5325165,-1
MEM-187-21,Representative Joseph Morelle (NY-25),Paid Intern,2021-06-14,2021,internship,7.9068685,6.101545,-1
MEM-186-21,Congressman Joseph Morelle (NY-25),Intern,2021-06-14,2021,internship,4.1368933,2.2149518,-1
MEM-182-21,Congressman Jeff Van Drew (NJ-02),Fall Intern,2021-06-14,2021,internship,5.8746986,-0.93811697,38
MEM-181-21,,Legal Intern,2021-06-14,2021,internship,9.542728,11.727416,-1
MEM-180-21,,Intern,2021-06-14,2021,internship,8.103778,8.2801485,-1
MEM-170-20,Congresswoman Elaine G. Luria (VA-02),Paid Press Intern,2020-06-15,2020,internship,13.21424,19.954838,-1
MEM-169-20,Congresswoman Elaine G. Luria (VA-02),Paid Intern,2020-06-15,2020,internship,6.363312,-0.198532,-1
MEM-255-19,,Intern,2019-06-17,2019,internship,5.7592564,12.756503,8
MEM-254-19,,Legal Intern,2019-06-17,2019,internship,8.832529,10.91292,-1
MEM-253-19,,Intern,2019-06-17,2019,internship,8.607544,11.066186,-1
MEM-251-19,Congresswoman Diana DeGette (CO-01),Intern,2019-06-17,2019,internship,4.032384,2.140637,32
MEM-249-19,,Fall 2019 Intern,2019-06-17,2019,internship,10.688022,8.458754,6
MEM-248-19,Congressman Larry Bucshon (IN-08),Intern,2019-06-17,2019,internship,5.936329,5.2218595,-1
MEM-247-19,,Legislative Intern,2019-06-17,2019,internship,9.200801,8.830565,-1
MEM-246-19,Congressman Andy Levin (MI-09),Digital Media Intern,2019-06-17,2019,internship,13.735864,17.604412,-1
MEM-244-19,Congressman Charlie Crist (FL-13),Intern (Fall 2019),2019-06-17,2019,internship,9.274717,-0.6846084,24
MEM-194-21,Congresswoman Brenda L. Lawrence (MI-14),Legislative Intern,2021-06-21,2021,internship,3.612748,3.7617424,31
MEM-193-21,Congressman Mark Pocan (WI-02),Intern,2021-06-21,2021,internship,5.6356535,6.2980175,14
MEM-173-20,,Summer Research Intern,2020-06-22,2020,internship,13.1287775,8.30256,-1
MEM-172-20,,Fall 2020 Internship Program,2020-06-22,2020,internship,10.566684,8.190541,6
MEM-262-19,Congresswoman Brenda L. Lawrence (MI-14),Intern,2019-06-24,2019,internship,3.995027,3.5969887,31
MEM-261-19,,Fall 2019 Intern,2019-06-24,2019,internship,7.8451037,-0.6874126,-1
MEM-260-19,Congressman Glenn Grothman (WI-06),Full-Time Paid Intern (Fall 2019),2019-06-24,2019,internship,4.551499,0.40575972,44
MEM-259-19,Congressman Sam Graves (MO-06),Fall Intern,2019-06-24,2019,internship,8.029723,2.250682,-1
MEM-257-19,Congressman Sean Casten (IL-06),Paid Intern (Fall 2019),2019-06-24,2019,internship,7.105301,-0.8770635,-1
MEM-304-22,Congresswoman Katie Porter (CA-45),Fall Intern,2022-06-27,2022,internship,2.4870753,4.8789153,-1
MEM-302-22,Congresswoman Chrissy Houlahan (PA-06),Press Intern,2022-06-27,2022,internship,11.471517,19.039099,21
MEM-301-22,Congresswoman Chrissy Houlahan (PA-06),Legislative Intern,2022-06-27,2022,internship,16.717157,11.236194,-1
MEM-299-22,Congressman Jeff Van Drew (NJ-02),Intern,2022-06-27,2022,internship,5.8856783,-0.94040006,38
MEM-297-22,Representative Pramila Jayapal (WA-07),Fall 2022 Paid Intern,2022-06-27,2022,internship,5.724597,3.8749266,-1
MEM-296-22,Congressman Jeff Van Drew (NJ-02),Fall Intern,2022-06-27,2022,internship,5.874226,-0.9482078,38
MEM-294-22,Congresswoman Carolyn B. Maloney (NY-12),Congressional Internship,2022-06-27,2022,internship,6.79687,3.2225266,-1
MEM-215-21,Congressman Ken Buck (CO-04),Fall 2021 Intern,2021-06-28,2021,internship,6.61027,2.0837188,42
MEM-214-21,Congressman Greg Murphy (NC-03),Intern,2021-06-28,2021,internship,-0.028064305,9.095514,-1
MEM-211-21,Congresswoman Gwen Moore (WI-04),"Legislative Intern, Fall 2021",2021-06-28,2021,internship,6.0124874,3.617737,-1
MEM-209-21,,Fall Intern,2021-06-28,2021,internship,5.728335,1.8032148,-1
MEM-204-21,,Press Intern,2021-06-28,2021,internship,12.576168,19.269417,-1
MEM-203-21,,Fall 2021 Intern,2021-06-28,2021,internship,10.414314,8.04497,6
MEM-177-20,Congressman Greg Murphy (NC-03),Fall 2020 Paid Intern,2020-06-29,2020,internship,-0.022194153,9.091566,-1
MEM-176-20,Congressman Jeff Van Drew (NJ-02),Fall Intern,2020-06-29,2020,internship,5.8680315,-0.96040785,38
MEM-224-21,Congressman Conor Lamb (PA-17),Congressional Intern,2021-07-06,2021,internship,2.0849872,3.5460696,26
MEM-222-21,Congressman Josh Harder (CA-10),Paid Fall Legislative Intern,2021-07-06,2021,internship,8.958515,1.1878567,-1
MEM-221-21,,Operations Intern,2021-07-06,2021,internship,10.549539,3.9594045,-1
MEM-220-21,,Press Intern,2021-07-06,2021,internship,14.042216,19.319933,-1
MEM-219-21,,Digital Resident,2021-07-06,2021,internship,12.019085,18.957932,-1
MEM-217-21,,Full-Time Paid Intern,2021-07-06,2021,internship,5.2071776,2.35231,-1
MEM-216-21,Congresswoman Susie Lee (NV-03),Fall Intern,2021-07-06,2021,internship,8.8774395,-2.7633107,25
MEM-280-19,,Paid Intern,2019-07-01,2019,internship,12.965504,0.856449,17
MEM-278-19,Congresswoman Elaine Luria (VA-02),Intern,2019-07-01,2019,internship,6.456576,-0.4120871,-1
MEM-276-19,,Paid Intern,2019-07-01,2019,internship,10.759172,-0.46767846,-1
MEM-275-19,Congresswoman Katherine M. Clark (MA-05),Fall 2019 Intern,2019-07-01,2019,internship,6.21618,1.4065782,-1
MEM-274-19,,Intern,2019-07-01,2019,internship,4.01165,3.5797398,31
MEM-273-19,Congresswoman Gwen Moore (WI-04),Fall 2019 Intern,2019-07-01,2019,internship,8.198103,1.3607203,-1
MEM-272-19,Congresswoman Lauren Underwood (IL-14),Fall Intern,2019-07-01,2019,internship,6.168438,2.120478,-1
MEM-271-19,Congressman Mark Pocan (WI-02),Intern,2019-07-01,2019,internship,5.315485,6.406616,14
MEM-270-19,Congressman Daniel Lipinski (IL-03),Fall Intern,2019-07-01,2019,internship,8.537263,2.436121,-1
MEM-269-19,Congressman Ed Perlmutter (CO-07),Legislative Intern,2019-07-01,2019,internship,7.9792047,1.2337071,-1
MEM-268-19,Congressman Dan Newhouse (WA-04),Fall 2019 Intern,2019-07-01,2019,internship,8.9446945,3.8345299,-1
MEM-267-19,,"Full-Time Intern, Fall 2019",2019-07-01,2019,internship,6.9456234,1.678379,-1
MEM-266-19,Congressman Dean Phillips (MN-03),Fall Intern,2019-07-01,2019,internship,7.10232,3.0345962,-1
MEM-265-19,,Digital Intern,2019-07-01,2019,internship,10.97034,21.303192,-1
MEM-336-22,,Legislative Intern,2022-07-05,2022,internship,8.992247,8.779935,28
MEM-335-22,Congresswoman Dina Titus (NV-1),Fall 2022 Intern,2022-07-05,2022,internship,9.11143,-1.6608766,24
MEM-334-22,Congressman Steve Cohen (TN-09),Fall 2022 Intern,2022-07-05,2022,internship,0.340338,7.1321225,12
MEM-333-22,Representative Mary Gay Scanlon (PA-05),Paid Fall Communications Internship,2022-07-05,2022,internship,12.840746,18.887344,-1
MEM-332-22,Representative Mary Gay Scanlon (PA-05),Paid Fall Legislative Internship,2022-07-05,2022,internship,6.6542387,6.686299,-1
MEM-331-22,Congressman Seth Moulton (MA-06),Intern,2022-07-05,2022,internship,7.4665375,4.314154,33
MEM-330-22,Congressman Seth Moulton (MA-06),Fern Holland International Affairs Fellowship Program,2022-07-05,2022,internship,7.778631,9.596458,-1
MEM-328-22,,Legislative Intern,2022-07-05,2022,internship,-0.9967476,0.12831895,-1
MEM-327-22,Congressman Paul Tonko (NY-20),Fall Intern,2022-07-05,2022,internship,7.097038,4.1284623,-1
MEM-326-22,Congressman Greg Stanton (AZ-09),Fall 2022 Intern,2022-07-05,2022,internship,6.778531,1.3585812,-1
MEM-324-22,Congresswoman Nanette Barragán (CA-44),Intern,2022-07-05,2022,internship,10.975413,10.236521,-1
MEM-323-22,Representative Kat Cammack (FL-03),"Full-Time Paid Intern, Fall 2022",2022-07-05,2022,internship,6.904916,2.7507582,-1
MEM-321-22,Congressman Josh Harder (CA-10),Paid Fall Legislative Intern,2022-07-05,2022,internship,8.93598,1.1926545,-1
MEM-320-22,Congressman Pat Fallon (TX-04),Intern,2022-07-05,2022,internship,5.3634844,3.8377714,-1
MEM-317-22,Congressman Andrew Clyde (GA-09),Fall 2022 Intern,2022-07-05,2022,internship,6.6504674,2.424087,41
MEM-316-22,Congressman Ro Khanna (CA-17),Fall Intern,2022-07-05,2022,internship,11.88876,18.372,20
MEM-315-22,,"Full-Time Graduate Intern, Fall 2022",2022-07-05,2022,internship,9.292152,10.889718,3
MEM-313-22,Congresswoman Suzan DelBene (WA-01),Fall 2022 Intern,2022-07-05,2022,internship,7.232848,3.539353,34
MEM-307-22,Representative Grace Napolitano (CA-32),Fall 2022 Intern,2022-07-05,2022,internship,5.5851874,3.909643,-1
MEM-183-20,,"Full-Time Paid Virtual Intern, Fall 2020",2020-07-06,2020,internship,9.695016,7.926927,-1
MEM-182-20,,Graduate Student Intern,2020-07-06,2020,internship,9.264213,10.866612,3
MEM-180-20,,Digital Intern,2020-07-06,2020,internship,10.929088,21.344936,-1
MEM-291-19,Congresswoman Madeleine Dean (PA-04),Intern,2019-07-08,2019,internship,4.0115724,3.551839,31
MEM-288-19,,Fall 2019 Intern,2019-07-08,2019,internship,6.4383593,-0.52239263,-1
MEM-287-19,Congresswoman Madeleine Dean (PA-04),Legal Fellowship,2019-07-08,2019,internship,8.347931,10.181339,-1
MEM-286-19,Congressman Bruce Westerman (AR-04),Fall 2019 Intern,2019-07-08,2019,internship,7.4559283,0.27590594,-1
MEM-285-19,Congressman Bill Pascrell Jr. (NJ-09),Fall Intern,2019-07-08,2019,internship,4.21563,1.0189545,-1
MEM-284-19,Congressman Conor Lamb (PA-17),Congressional Intern,2019-07-08,2019,internship,2.087034,3.543389,26
MEM-283-19,Congressman Dwight Evans (PA-03),Fall 2019 Intern,2019-07-08,2019,internship,3.0303185,1.6225597,-1
MEM-282-19,Congressman Greg Gianforte (MT-AL),Full-Time Paid Intern,2019-07-08,2019,internship,7.4875693,2.9832528,-1
MEM-281-19,Congressman Hakeem Jeffries (NY-08),Legal Fellowship,2019-07-08,2019,internship,8.389356,10.153453,-1
MEM-350-22,Congressman Rodney Davis (IL-13),Fall 2022 Intern,2022-07-11,2022,internship,10.388897,7.9871984,-1
MEM-349-22,Congressman Bill Johnson (OH-06),Intern,2022-07-11,2022,internship,6.343766,0.7515814,42
MEM-348-22,Congresswoman Lois Frankel (FL-21),Intern,2022-07-11,2022,internship,4.6852474,8.24502,18
MEM-347-22,Congressman John Garamendi (CA-03),Intern,2022-07-11,2022,internship,6.95751,-3.6399438,37
MEM-346-22,Congressman Matt Rosendale (MT-At Large),Fall Intern,2022-07-11,2022,internship,8.501162,2.500565,-1
MEM-344-22,Congresswoman Haley Stevens (MI-11),Paid Communications Intern,2022-07-11,2022,internship,12.851563,18.86095,-1
MEM-343-22,,Intern,2022-07-11,2022,internship,4.928966,3.1947715,-1
MEM-342-22,,Fall 2022 Intern,2022-07-11,2022,internship,5.0482097,3.2972126,-1
MEM-341-22,Congressman Jay Obernolte (CA-08),Fall 2022 Intern,2022-07-11,2022,internship,6.0780625,2.7342026,-1
MEM-340-22,Congresswoman Kay Granger (TX-12),Fall Intern (Paid),2022-07-11,2022,internship,4.759297,4.802145,-1
MEM-338-22,Representative Kai Kahele (HI-02),Fall Intern,2022-07-11,2022,internship,6.78119,3.4863462,-1
MEM-244-21,Congresswoman Dina Titus (NV-1),Fall 2021 Intern,2021-07-12,2021,internship,9.0779705,-1.6463399,24
MEM-243-21,Congresswoman Debbie Wasserman Schultz (FL-23),Fall 2021 Intern,2021-07-12,2021,internship,9.003085,3.868791,-1
MEM-241-21,,Intern,2021-07-12,2021,internship,4.0188813,3.5746253,31
MEM-239-21,Congressman Bill Johnson (OH-06),Intern,2021-07-12,2021,internship,6.348591,0.77230954,42
MEM-238-21,Congressman Tom McClintock (CA-04),Intern,2021-07-12,2021,internship,10.481603,1.0843273,36
MEM-237-21,Congressman Ken Buck (CO-04),Fall 2021 Intern,2021-07-12,2021,internship,6.5816402,2.0979326,42
MEM-236-21,Congressman Paul Tonko (NY-20),Fall Intern,2021-07-12,2021,internship,6.6543617,3.246295,-1
MEM-234-21,,"Law Clerk, House Committee on Veterans' Affairs (Majority)",2021-07-12,2021,internship,8.054063,11.462454,1
MEM-232-21,Congresswoman Katie Porter (CA-45),DC Office Intern,2021-07-12,2021,internship,6.3115597,5.1715717,-1
MEM-230-21,,Legislative Intern,2021-07-12,2021,internship,2.0161831,7.316403,-1
MEM-229-21,Congressman Steve Cohen (TN-09),Fall 2021 Intern,2021-07-12,2021,internship,0.34013784,7.132392,12
MEM-192-20,Congresswoman Susie Lee (NV-03),Virtual Fall Intern,2020-07-13,2020,internship,8.880745,-2.766576,25
MEM-189-20,Congresswoman Gwen Moore (WI-04),Part-Time Virtual Intern,2020-07-13,2020,internship,5.6529713,6.250111,-1
MEM-188-20,Congresswoman Gwen Moore (WI-04),Virtual Press Intern,2020-07-13,2020,internship,13.642609,19.998901,23
MEM-186-20,Congressman Rob Wittman (VA-01),Paid Intern,2020-07-13,2020,internship,12.950089,0.8717068,17
MEM-184-20,,Paid Intern,2020-07-13,2020,internship,6.7369003,6.9017797,-1
MEM-314-19,Congressman Ron Estes (KS-04),Intern,2019-07-15,2019,internship,5.595413,3.4237902,-1
MEM-313-19,Congresswoman Madeleine Dean (PA-04),Legal Fellow,2019-07-15,2019,internship,8.387742,10.208126,-1
MEM-312-19,Congressman Jim Himes (CT-04),Fall 2019 Intern,2019-07-15,2019,internship,5.912237,5.02013,-1
MEM-311-19,,Intern,2019-07-15,2019,internship,6.3477216,1.8655192,-1
MEM-310-19,Congressman Tom McClintock (CA-04),Intern,2019-07-15,2019,internship,10.472896,1.0880454,36
MEM-309-19,Congressman Charlie Crist (FL-13),Intern,2019-07-15,2019,internship,9.266159,-0.66707313,24
MEM-308-19,Congresswoman Kendra Horn (OK-05),Fall Intern,2019-07-15,2019,internship,5.81628,0.77477276,-1
MEM-307-19,,Intern,2019-07-15,2019,internship,6.2131586,2.9001286,-1
MEM-305-19,Congressman Elijah E. Cummings (MD-07),Legal Intern,2019-07-15,2019,internship,8.965029,10.562708,-1
MEM-304-19,Congressman Elijah E. Cummings (MD-07),Fall Intern,2019-07-15,2019,internship,4.1995897,3.4875233,31
MEM-301-19,,Fall 2019 Intern,2019-07-15,2019,internship,6.446693,1.6299906,-1
MEM-300-19,,Legal Intern,2019-07-15,2019,internship,9.546195,11.73589,-1
MEM-298-19,Congressman Bill Johnson (OH-06),Intern,2019-07-15,2019,internship,6.305869,0.7338664,42
MEM-297-19,Congressman Alcee L. Hastings (FL-20),Fall 2019 Intern,2019-07-15,2019,internship,3.4734402,5.0360813,16
MEM-296-19,,Intern,2019-07-15,2019,internship,9.982479,8.370743,-1
MEM-295-19,,Law Clerk,2019-07-15,2019,internship,8.039734,11.491597,1
MEM-293-19,Congressman Will Hurd (TX-23),Fall 2019 Intern,2019-07-15,2019,internship,6.425932,-0.43704775,-1
MEM-371-22,Congresswoman Rosa L. DeLauro (CT-03),"Paid Intern, Fall",2022-07-18,2022,internship,6.1246624,5.4862194,-1
MEM-370-22,Congresswoman Mikie Sherrill (NJ-11),Fall 2022 Intern,2022-07-18,2022,internship,6.696092,5.6989517,-1
MEM-369-22,Congressman David Trone (MD06),District Office Intern,2022-07-18,2022,internship,7.857451,4.5532393,-1
MEM-368-22,Congressman David Trone (MD-06),DC Office Intern,2022-07-18,2022,internship,7.5784345,3.8120475,-1
MEM-367-22,,"Legislative, Press/Digital Interns",2022-07-18,2022,internship,5.7962523,13.503138,8
MEM-362-22,,Digital Intern,2022-07-18,2022,internship,11.188414,21.071672,15
MEM-361-22,,Press Intern,2022-07-18,2022,internship,14.53083,18.30866,-1
MEM-360-22,Congressman Joseph Morelle (NY-25),Fall 2022 Intern,2022-07-18,2022,internship,7.9527206,5.8289123,-1
MEM-359-22,Congressman Joseph Morelle (NY-25),"Paid Intern, Fall 2022",2022-07-18,2022,internship,7.91286,6.087583,-1
MEM-357-22,Congresswoman Lisa Blunt Rochester (DE-00),Fall Congressional Intern,2022-07-18,2022,internship,5.6601276,1.3748937,-1
MEM-356-22,Congresswoman Marilyn Strickland (WA-10),Legislative Intern,2022-07-18,2022,internship,8.03743,6.5325575,-1
MEM-354-22,Congresswoman Sylvia R. Garcia (TX-29),Legislative Intern,2022-07-18,2022,internship,-2.36166,6.826235,-1
MEM-351-22,Congresswoman Sharice Davids (KS-03),Fall Intern,2022-07-18,2022,internship,6.3970413,2.8731258,41
MEM-263-21,Congressman Paul Tonko (NY-20),Fall Intern,2021-07-19,2021,internship,6.6785703,3.2593548,-1
MEM-259-21,Congressman Doug LaMalfa (CA-01),Paid Intern,2021-07-19,2021,internship,5.576528,5.1956477,13
MEM-258-21,Congressman Ralph Norman (SC-05),Intern,2021-07-19,2021,internship,5.078651,2.6142335,-1
MEM-257-21,,Digital Intern,2021-07-19,2021,internship,11.096089,21.167038,15
MEM-256-21,,Press Intern,2021-07-19,2021,internship,14.533671,18.30876,-1
MEM-251-21,,Legislative Intern,2021-07-19,2021,internship,-0.9959324,0.12904282,-1
MEM-249-21,Congresswoman Susan Wild (PA-07),Press Intern,2021-07-19,2021,internship,13.216938,18.981998,-1
MEM-248-21,Congresswoman Susan Wild (PA-07),Legislative Intern,2021-07-19,2021,internship,2.0994556,3.5519009,26
MEM-246-21,Congressman Bill Huizenga (MI-02),Intern,2021-07-19,2021,internship,6.369531,0.83000404,42
MEM-245-21,Congresswoman Sylvia R. Garcia (TX-29),Marisol del Carmen Rodriguez Congressional Fellowship,2021-07-19,2021,internship,-2.3797507,6.8180947,-1
MEM-202-20,Representative Andy Kim (NJ-03),Paid Legislative Fellow,2020-07-20,2020,internship,8.325136,10.20662,-1
MEM-201-20,Congresswoman Grace Meng (NY-06),Fall 2020 Intern,2020-07-20,2020,internship,6.3800287,2.6276565,-1
MEM-196-20,,Digital Intern,2020-07-20,2020,internship,11.066002,21.19628,15
MEM-195-20,,Press Intern,2020-07-20,2020,internship,14.542523,18.297125,-1
MEM-394-22,Congressman Bill Huizenga (MI-02),Fall 2022 Intern,2022-07-25,2022,internship,6.670229,1.2609053,-1
MEM-392-22,Congresswoman Jackie Speier (CA-14),Intern,2022-07-25,2022,internship,7.1872783,3.4325576,-1
